HouseAge,DistanceToStation,NumberOfPubs,HousePrice,Year,Month,PostCode_5212.0,PostCode_5213.0,PostCode_5217.0,PostCode_5222.0,PostCode_5614.0
-0.12028823822393125,-0.39848202550061174,-0.024882127676722095,500422.0,2021,1,0,0,0,1,0
1.0130904213528518,-0.035163378868466405,0.31343204073442654,169218.0,2021,6,0,0,1,0,0
-1.1664839239871156,-0.5925753230530937,-0.024882127676722095,401130.0,2019,1,0,0,1,0,0
-1.1664839239871156,-0.7514268500242354,1.6666887143790212,518762.0,2020,12,0,0,1,0,0
-1.2536668978007142,-0.682577755675793,0.9900603775567238,427926.0,2021,2,1,0,0,0,0
-1.5152158192415104,-0.7768328230969647,0.6517462091455752,393266.0,2021,6,1,0,0,0,0
-0.20747121203752994,-0.7681353152856427,0.31343204073442654,574662.0,2021,9,0,0,0,0,1
-0.2946541858511286,-0.4966417733846344,0.31343204073442654,214765.0,2019,8,0,0,1,0,0
-0.469020133478326,-0.7071998509396442,-1.0398246329101681,467604.0,2021,6,0,0,0,1,0
1.2746393427936478,-0.355126887613968,1.6666887143790212,261341.0,2020,9,1,0,0,0,0
-0.033105264410332555,-0.3674296717766657,1.3283745459678726,482617.0,2020,6,0,0,0,0,1
0.5771755522848583,1.3041459912363829,-0.36319629608787074,238369.0,2021,9,0,0,0,1,0
-1.340849871614313,-0.7918564444680793,0.6517462091455752,504058.0,2021,5,0,0,0,0,1
0.8387244737256544,-0.5848067338247293,0.9900603775567238,275222.0,2019,6,0,1,0,0,0
0.22844365703046352,0.8908564113662844,-0.36319629608787074,203211.0,2020,9,0,0,1,0,0
1.9721031333024375,-0.5158755751562907,-0.024882127676722095,319185.0,2021,2,0,0,1,0,0
-1.5152158192415104,-0.744843356294621,0.6517462091455752,369066.0,2019,5,0,0,0,0,1
2.059286107116036,-0.7235477215526823,-0.024882127676722095,305956.0,2020,9,0,0,1,0,0
-1.2536668978007142,0.7949847122099365,-0.36319629608787074,185914.0,2020,8,1,0,0,0,0
1.7105542118616412,-0.4112220554491173,-1.0398246329101681,506374.0,2021,9,0,0,0,1,0
-0.033105264410332555,-0.011593371814426927,-1.3781388013213167,165335.0,2021,6,1,0,0,0,0
1.79773718567524,-0.5347945375693053,1.3283745459678726,433908.0,2021,8,0,0,0,0,1
2.059286107116036,-0.589658702495705,1.6666887143790212,223461.0,2019,8,0,1,0,0,0
-1.079300950173517,-0.34327036582763215,1.6666887143790212,738080.0,2021,6,0,0,0,1,0
-1.4280328454279116,-0.6648267644439299,1.6666887143790212,359935.0,2019,1,0,0,1,0,0
2.2336520547432333,-0.8310198421042593,0.9900603775567238,598243.0,2021,5,0,0,0,1,0
-1.5152158192415104,-0.6195853511679094,0.6517462091455752,531464.0,2019,11,0,0,0,1,0
-0.3818371596647273,2.391335223135074,-1.3781388013213167,148419.0,2019,11,1,0,0,0,0
-0.3818371596647273,-0.6046182231951092,0.9900603775567238,297535.0,2019,1,0,1,0,0,0
1.2746393427936478,-0.7930682495465411,2.00500288279017,345629.0,2020,1,0,1,0,0,0
0.05407770940326614,0.5787018991507193,-0.7015104644990194,298909.0,2021,2,0,0,1,0,0
1.4490052904208452,-0.740555471717443,0.6517462091455752,234605.0,2019,1,1,0,0,0,0
-0.2946541858511286,-0.5429001895737732,0.31343204073442654,546681.0,2021,12,0,0,0,1,0
-1.4280328454279116,0.18950348471751718,-1.0398246329101681,160524.0,2020,7,1,0,0,0,0
0.14126068321686483,-0.6941585591541467,2.00500288279017,314020.0,2019,1,0,1,0,0,0
-0.9049350025463195,-0.7740793261779372,0.31343204073442654,492022.0,2019,7,0,0,0,0,1
1.1002733951664505,0.024390954111733684,-1.3781388013213167,107626.0,2019,5,0,1,0,0,0
1.7105542118616412,-0.5818588488507924,-0.36319629608787074,376819.0,2020,8,0,0,0,1,0
-0.2946541858511286,-0.6314438519350511,0.6517462091455752,312758.0,2020,6,1,0,0,0,0
1.1874563689800492,-0.354442357728042,-0.7015104644990194,210389.0,2019,1,0,1,0,0,0
-0.033105264410332555,-0.6898041673105884,0.31343204073442654,331219.0,2020,7,1,0,0,0,0
-0.20747121203752994,-0.6963470753988705,0.31343204073442654,236138.0,2019,9,1,0,0,0,0
-0.9049350025463195,-0.7117615656279912,0.31343204073442654,630150.0,2020,1,0,0,0,1,0
0.14126068321686483,-0.5126787285861719,1.3283745459678726,323107.0,2021,11,1,0,0,0,0
-0.9049350025463195,-0.7111210111773678,0.31343204073442654,350870.0,2020,3,1,0,0,0,0
0.4899925784712596,2.3503834758654008,-1.3781388013213167,344336.0,2020,9,0,0,0,1,0
0.22844365703046352,-0.8366176269031226,0.6517462091455752,333479.0,2019,2,0,0,1,0,0
1.79773718567524,-0.3394497710261972,-1.3781388013213167,352472.0,2021,3,0,0,1,0,0
1.1002733951664505,0.6172165875401328,-1.0398246329101681,248761.0,2021,11,0,0,0,0,1
-1.340849871614313,-0.33050460125493036,-0.36319629608787074,417448.0,2020,1,0,0,0,1,0
-1.2536668978007142,-0.5149471774199166,0.31343204073442654,417717.0,2020,4,0,1,0,0,0
1.6233712380480425,-0.42807616413913935,1.3283745459678726,251368.0,2020,9,1,0,0,0,0
0.664358526098457,2.6013277582258523,-1.3781388013213167,184943.0,2019,11,0,0,0,0,1
1.2746393427936478,-0.5461409651242463,-0.024882127676722095,216163.0,2020,5,1,0,0,0,0
-1.2536668978007142,-0.7446518423050167,1.3283745459678726,394353.0,2020,11,0,1,0,0,0
-0.033105264410332555,0.4604193297288121,-0.36319629608787074,230941.0,2020,12,0,0,0,1,0
-1.5152158192415104,-0.7222831234487653,0.6517462091455752,366760.0,2021,1,0,1,0,0,0
1.4490052904208452,-0.8212327041306503,0.31343204073442654,159647.0,2019,7,0,1,0,0,0
-0.12028823822393125,-0.023358430027416385,-1.3781388013213167,213662.0,2019,12,0,0,0,0,1
0.14126068321686483,0.5139464039978556,-0.7015104644990194,315249.0,2021,4,0,0,1,0,0
0.05407770940326614,1.4440445410875364,-0.36319629608787074,263488.0,2021,6,0,0,1,0,0
-0.033105264410332555,1.3502902301381636,-0.36319629608787074,223568.0,2019,2,0,0,0,0,1
-0.2946541858511286,-0.727932313836994,-1.0398246329101681,206643.0,2020,11,0,0,1,0,0
-0.2946541858511286,0.44214561670823244,-0.7015104644990194,289152.0,2021,4,0,0,0,1,0
0.925907447539253,-0.6975827480535274,0.31343204073442654,230004.0,2019,9,1,0,0,0,0
1.9721031333024375,-0.6982647766160571,1.3283745459678726,367454.0,2019,5,1,0,0,0,0
1.2746393427936478,0.08625677903378604,-1.3781388013213167,156095.0,2021,7,0,0,1,0,0
1.9721031333024375,-0.6709159631126578,0.31343204073442654,572886.0,2021,12,0,0,0,1,0
0.14126068321686483,1.359996634159143,-0.36319629608787074,223324.0,2020,11,0,0,1,0,0
1.3618223166072465,-0.7858026204552577,0.9900603775567238,459943.0,2021,4,0,0,0,0,1
0.05407770940326614,-0.5098731346470498,1.3283745459678726,379452.0,2021,4,0,1,0,0,0
1.1874563689800492,-0.638779736230717,1.6666887143790212,228650.0,2020,3,1,0,0,0,0
-0.469020133478326,0.6174255009551155,-0.7015104644990194,217459.0,2019,9,0,1,0,0,0
0.05407770940326614,-0.6658612831560093,2.00500288279017,370825.0,2021,3,0,1,0,0,0
-1.340849871614313,-0.4071863688820245,0.31343204073442654,372816.0,2019,5,0,1,0,0,0
1.6233712380480425,-0.09322594282637384,-1.0398246329101681,303472.0,2020,7,0,0,0,0,1
-0.5562031072919247,-0.29410897234831707,-1.3781388013213167,337214.0,2021,11,0,0,1,0,0
0.14126068321686483,-0.6879040217333865,2.00500288279017,457970.0,2020,1,0,0,0,0,1
-1.079300950173517,-0.6658107958392486,1.6666887143790212,449535.0,2020,1,0,1,0,0,0
-0.9921179763599182,0.7093760890844903,-0.36319629608787074,181036.0,2019,4,0,1,0,0,0
-1.5152158192415104,-0.7054558931195188,0.6517462091455752,670104.0,2021,3,0,0,0,1,0
-0.9049350025463195,0.9230994966765537,-0.36319629608787074,263441.0,2021,12,0,1,0,0,0
-0.8177520287327208,0.5150747994210129,-1.0398246329101681,112179.0,2019,4,1,0,0,0,0
-0.20747121203752994,2.3825282593551678,-1.3781388013213167,138211.0,2019,11,0,0,1,0,0
-0.20747121203752994,-0.6273334111671621,0.31343204073442654,446614.0,2021,1,0,0,1,0,0
-0.2946541858511286,0.47235659643586986,-0.7015104644990194,148534.0,2019,4,0,1,0,0,0
0.5771755522848583,0.18546291990840932,-0.36319629608787074,331113.0,2020,7,0,0,0,0,1
-1.1664839239871156,-0.6425886951698749,1.6666887143790212,591181.0,2019,4,0,0,0,1,0
-1.1664839239871156,-0.715089169492797,1.6666887143790212,635307.0,2021,7,0,0,0,0,1
1.3618223166072465,-0.6903136271563561,0.9900603775567238,396794.0,2020,11,0,0,1,0,0
0.05407770940326614,-0.6827185883401738,1.6666887143790212,450903.0,2021,9,0,0,0,0,1
0.8387244737256544,-0.5167978932784393,1.3283745459678726,247443.0,2021,8,1,0,0,0,0
-0.033105264410332555,1.990918546491704,-1.3781388013213167,590775.0,2021,8,0,0,0,1,0
1.1002733951664505,-0.4780952216329816,1.3283745459678726,484958.0,2020,1,0,0,0,0,1
0.8387244737256544,-0.4584284238371954,0.9900603775567238,329061.0,2021,1,0,1,0,0,0
1.6233712380480425,-0.4343805351216817,-0.36319629608787074,404511.0,2019,3,0,0,0,0,1
1.1002733951664505,2.5477045104028457,-1.0398246329101681,269578.0,2021,3,0,0,0,1,0
-1.4280328454279116,-0.6774637807803611,0.6517462091455752,805884.0,2019,7,0,0,0,1,0
-1.340849871614313,-0.4736232006631805,0.31343204073442654,579370.0,2021,3,0,0,0,0,1
-0.469020133478326,-0.6183627587307418,-1.0398246329101681,266691.0,2019,1,0,0,0,0,1
-0.12028823822393125,-0.31598595651997874,-0.024882127676722095,248767.0,2021,1,1,0,0,0,0
0.7515414999120557,-0.7804337142586769,1.3283745459678726,453372.0,2020,8,0,0,0,0,1
1.1002733951664505,-0.36108785479867445,1.3283745459678726,460739.0,2021,12,0,0,0,1,0
-0.2946541858511286,-0.17506429508745405,-1.0398246329101681,309418.0,2021,4,1,0,0,0,0
-0.6433860811055234,0.4020596810211545,-1.3781388013213167,327941.0,2021,1,0,1,0,0,0
1.9721031333024375,-0.7950663959397997,1.3283745459678726,450952.0,2021,3,0,0,0,0,1
0.05407770940326614,1.4453472835071364,-0.36319629608787074,157215.0,2020,12,1,0,0,0,0
1.4490052904208452,-0.5509548596343848,1.3283745459678726,370685.0,2020,1,0,0,0,0,1
1.2746393427936478,0.1726833942776428,-1.3781388013213167,130732.0,2020,4,0,0,1,0,0
1.0130904213528518,2.645843232304757,-1.0398246329101681,137748.0,2019,1,0,0,0,0,1
0.31562663084406223,0.9215472329180109,-0.36319629608787074,201075.0,2020,5,0,1,0,0,0
2.059286107116036,-0.4327668438272707,-0.7015104644990194,328489.0,2020,12,0,0,1,0,0
0.7515414999120557,1.4485377597652842,-0.36319629608787074,90482.0,2019,9,1,0,0,0,0
-1.5152158192415104,-0.8156447931263728,0.6517462091455752,513185.0,2020,8,0,0,1,0,0
-0.20747121203752994,0.7596730153567441,-0.36319629608787074,126430.0,2019,1,1,0,0,0,0
-0.033105264410332555,2.369982977684266,-1.3781388013213167,144534.0,2019,1,0,0,1,0,0
-1.2536668978007142,-0.37904993841881635,0.31343204073442654,512866.0,2019,5,0,0,0,0,1
-1.2536668978007142,-0.641462588164723,1.3283745459678726,661133.0,2021,9,0,0,0,0,1
1.4490052904208452,-0.5543631755864998,1.6666887143790212,388275.0,2019,7,0,0,0,0,1
-1.340849871614313,-0.5966110868613805,-0.024882127676722095,329732.0,2019,4,0,0,0,0,1
0.925907447539253,-0.7355694374508125,1.3283745459678726,391627.0,2019,7,0,0,0,1,0
-1.5152158192415104,-0.6520091867774797,0.6517462091455752,440609.0,2019,9,0,0,0,0,1
-1.2536668978007142,-0.7141186406613127,0.6517462091455752,323518.0,2019,11,0,0,1,0,0
-0.469020133478326,0.42400508293863753,-1.0398246329101681,308696.0,2020,6,0,0,0,0,1
-0.6433860811055234,-0.7256216469822694,0.31343204073442654,322466.0,2021,6,1,0,0,0,0
-0.5562031072919247,-0.7538521507633456,0.31343204073442654,411148.0,2020,12,0,0,0,1,0
-0.20747121203752994,-0.3923155309155074,0.31343204073442654,582680.0,2021,9,0,0,0,1,0
-1.2536668978007142,-0.5256892438108176,0.31343204073442654,480983.0,2021,2,0,1,0,0,0
-0.12028823822393125,0.745655752739389,-0.36319629608787074,251256.0,2020,12,0,0,0,0,1
-1.340849871614313,0.839732751571583,-0.36319629608787074,215056.0,2020,1,1,0,0,0,0
1.8849201594888387,-0.6900294814482938,1.6666887143790212,244120.0,2020,9,0,1,0,0,0
-0.5562031072919247,0.18437733153923166,-1.0398246329101681,173848.0,2020,5,1,0,0,0,0
-0.20747121203752994,2.1260795506193064,-1.3781388013213167,536980.0,2020,4,0,0,0,1,0
-1.340849871614313,-0.5447400596978295,2.00500288279017,703468.0,2020,1,0,0,0,1,0
1.3618223166072465,-0.6338059406383731,0.6517462091455752,396116.0,2021,6,0,0,0,0,1
1.3618223166072465,-0.785299112700945,0.9900603775567238,520080.0,2021,11,0,0,0,1,0
-0.3818371596647273,-0.759711192720305,0.9900603775567238,341730.0,2019,5,0,0,1,0,0
1.1874563689800492,4.225453219093582,-1.0398246329101681,79752.0,2019,12,0,1,0,0,0
1.7105542118616412,-0.29515076425184966,-0.024882127676722095,377395.0,2019,8,1,0,0,0,0
-1.2536668978007142,-0.7146102603895891,-0.024882127676722095,295589.0,2021,11,1,0,0,0,0
1.2746393427936478,-0.7125721469223217,1.3283745459678726,286035.0,2019,7,0,0,1,0,0
-0.20747121203752994,2.253609754675164,-1.3781388013213167,87214.0,2019,1,0,1,0,0,0
1.4490052904208452,-0.8320140464640322,2.00500288279017,287441.0,2019,12,1,0,0,0,0
-0.3818371596647273,-0.8385752705574477,0.9900603775567238,557552.0,2020,5,0,0,0,1,0
1.3618223166072465,-0.620472903981349,-1.3781388013213167,301933.0,2019,1,0,0,1,0,0
-0.469020133478326,0.37323017540235065,-1.0398246329101681,328645.0,2019,7,0,0,0,1,0
1.0130904213528518,-0.4689786147560031,2.00500288279017,248947.0,2021,2,1,0,0,0,0
-0.3818371596647273,0.6917079745830615,-0.7015104644990194,196507.0,2020,2,0,0,0,0,1
-0.2946541858511286,-0.6851818263161288,-1.0398246329101681,418367.0,2021,11,0,0,1,0,0
-0.8177520287327208,-0.5047895451460557,2.00500288279017,425596.0,2019,9,0,0,0,0,1
-0.469020133478326,-0.20424277350757183,-1.3781388013213167,384442.0,2019,6,0,0,0,1,0
-1.079300950173517,-0.44038296445024017,1.6666887143790212,276867.0,2020,11,1,0,0,0,0
1.7105542118616412,-0.5557195091433176,0.9900603775567238,271064.0,2020,6,0,0,1,0,0
2.1464690809296347,-0.8296610279712978,0.9900603775567238,327660.0,2020,5,0,1,0,0,0
1.6233712380480425,-0.10304654271669053,-1.0398246329101681,256058.0,2020,6,0,0,1,0,0
-0.469020133478326,0.22833409667682777,-1.0398246329101681,173579.0,2019,3,0,1,0,0,0
-0.9921179763599182,-0.7457403836341745,0.31343204073442654,416980.0,2020,7,0,0,0,1,0
-1.340849871614313,-0.5270079350016077,0.6517462091455752,350088.0,2021,1,0,1,0,0,0
-0.033105264410332555,0.3007123213383504,-0.36319629608787074,172571.0,2019,1,1,0,0,0,0
-1.079300950173517,-0.675206346651116,1.6666887143790212,443692.0,2021,8,1,0,0,0,0
-1.2536668978007142,0.9304272608834344,-0.36319629608787074,365274.0,2021,4,0,0,0,0,1
1.1874563689800492,0.10512231392548609,-1.3781388013213167,147979.0,2021,12,0,0,1,0,0
1.1002733951664505,0.6136040594138228,-0.7015104644990194,217516.0,2019,12,0,0,0,0,1
0.05407770940326614,0.5337168986084078,-0.7015104644990194,309342.0,2019,5,0,0,0,1,0
1.3618223166072465,-0.7475010336621403,-1.0398246329101681,498518.0,2020,2,0,0,0,1,0
1.1874563689800492,2.348036770285218,-1.0398246329101681,317422.0,2020,4,0,0,0,1,0
-0.9049350025463195,0.7726266982272996,-0.024882127676722095,110569.0,2019,7,1,0,0,0,0
-0.2946541858511286,0.5031685181646007,-0.7015104644990194,244965.0,2021,1,1,0,0,0,0
-0.20747121203752994,-0.671324233451083,0.31343204073442654,357433.0,2020,9,1,0,0,0,0
-0.2946541858511286,-0.7982893001771022,-1.0398246329101681,271028.0,2020,4,0,0,0,0,1
0.05407770940326614,-0.3434430701298539,-0.024882127676722095,479568.0,2019,12,0,0,0,1,0
1.2746393427936478,-0.715648807533075,1.6666887143790212,514052.0,2021,6,0,0,0,0,1
0.05407770940326614,0.5721137496904195,-0.36319629608787074,181350.0,2021,8,0,1,0,0,0
-0.8177520287327208,-0.8132855299153765,0.31343204073442654,340597.0,2019,8,0,1,0,0,0
-0.730569054919122,-0.15817773084450953,-1.3781388013213167,394394.0,2019,2,0,0,0,0,1
1.4490052904208452,-0.7887181831074895,1.3283745459678726,383827.0,2021,12,0,0,1,0,0
1.1874563689800492,-0.5688528466850243,1.3283745459678726,288001.0,2020,6,0,0,1,0,0
-0.469020133478326,0.1740902800306748,-0.024882127676722095,348328.0,2019,8,0,0,0,1,0
-1.5152158192415104,-0.4797863304927442,0.9900603775567238,227966.0,2019,3,0,1,0,0,0
-0.20747121203752994,-0.5265014126833287,1.3283745459678726,541346.0,2021,11,0,0,0,1,0
-0.12028823822393125,2.4521311850817002,-1.3781388013213167,98824.0,2020,3,0,0,1,0,0
1.3618223166072465,-0.6323802157502456,-1.0398246329101681,297496.0,2021,6,1,0,0,0,0
-0.20747121203752994,2.425358172318744,-1.3781388013213167,162245.0,2019,3,0,0,0,1,0
2.1464690809296347,-0.6433362941835695,0.9900603775567238,280690.0,2020,8,1,0,0,0,0
-0.12028823822393125,-0.45669169834391593,0.31343204073442654,442529.0,2019,1,0,0,0,0,1
1.4490052904208452,-0.6689002547095748,0.9900603775567238,381224.0,2019,5,0,0,0,0,1
-0.5562031072919247,-8.88502747773e-05,-0.024882127676722095,355972.0,2019,7,0,0,0,1,0
-0.5562031072919247,0.13088011441674577,-0.024882127676722095,189896.0,2019,5,1,0,0,0,0
-0.033105264410332555,-0.2157326653603571,-0.024882127676722095,292561.0,2020,9,0,0,1,0,0
0.4028096046576609,2.7895219866630083,-1.3781388013213167,87455.0,2019,9,0,1,0,0,0
1.536188264234444,-0.3985033181656227,-0.36319629608787074,465606.0,2021,12,0,0,0,1,0
-1.1664839239871156,-0.6011065456912293,0.9900603775567238,619237.0,2020,6,0,0,0,0,1
-0.12028823822393125,-0.7239914732359211,0.9900603775567238,462946.0,2019,12,0,0,0,0,1
0.31562663084406223,-0.4630132629327936,-0.024882127676722095,450641.0,2020,8,0,0,0,0,1
1.2746393427936478,0.14149693306985112,-1.3781388013213167,228633.0,2021,12,0,0,0,0,1
-0.20747121203752994,-0.3592813897981829,0.31343204073442654,604076.0,2021,2,0,0,0,1,0
-0.9049350025463195,-0.5182471333465459,2.00500288279017,557554.0,2021,2,0,0,0,0,1
-1.2536668978007142,0.8303473071518664,-0.36319629608787074,307691.0,2019,12,0,0,0,1,0
0.4028096046576609,2.3584178198388788,-1.3781388013213167,320019.0,2021,1,0,0,0,1,0
-0.6433860811055234,-0.6027099512301461,0.9900603775567238,469231.0,2020,3,0,0,0,0,1
-0.730569054919122,0.908212254916563,-0.024882127676722095,152642.0,2020,1,0,0,1,0,0
-1.079300950173517,1.1252398707165239,-1.3781388013213167,190023.0,2021,5,0,0,1,0,0
-0.9921179763599182,-0.6639293614491911,1.6666887143790212,713986.0,2021,3,0,0,0,1,0
0.5771755522848583,2.6726219196577774,-1.3781388013213167,253520.0,2021,12,0,0,0,0,1
-0.20747121203752994,-0.30992783573937027,-0.024882127676722095,246255.0,2020,2,1,0,0,0,0
1.1002733951664505,-0.6078170211092763,1.6666887143790212,400742.0,2020,3,0,0,0,0,1
-1.2536668978007142,-0.38639484891097475,0.31343204073442654,372593.0,2019,1,0,1,0,0,0
0.05407770940326614,-0.3742657514545537,-0.024882127676722095,442326.0,2019,2,0,0,0,0,1
-0.033105264410332555,2.3447783327995393,-1.3781388013213167,51811.0,2019,11,1,0,0,0,0
1.4490052904208452,-0.43549011629069867,1.3283745459678726,330900.0,2019,1,0,0,0,0,1
-1.4280328454279116,-0.7426583844837301,-1.0398246329101681,537151.0,2020,4,0,0,0,1,0
-1.2536668978007142,-0.5208886072280303,0.31343204073442654,638926.0,2019,6,0,0,0,1,0
1.2746393427936478,-0.49605823065144483,0.6517462091455752,335792.0,2021,1,0,0,0,0,1
1.79773718567524,-0.5420217242143683,-1.3781388013213167,196440.0,2019,11,1,0,0,0,0
0.22844365703046352,0.9850836470766529,-0.024882127676722095,169866.0,2020,1,0,0,1,0,0
1.1874563689800492,-0.3779907111070048,-0.7015104644990194,213989.0,2019,4,0,1,0,0,0
1.1874563689800492,0.3632103587408089,-0.36319629608787074,292374.0,2021,1,0,0,0,0,1
1.1874563689800492,0.5731863692552472,-1.0398246329101681,259716.0,2020,12,0,0,0,1,0
1.4490052904208452,-0.6859591783070643,0.31343204073442654,206681.0,2019,1,1,0,0,0,0
1.1874563689800492,4.204719733085044,-1.0398246329101681,47659.0,2019,2,1,0,0,0,0
1.2746393427936478,-0.4052514643738268,0.6517462091455752,212160.0,2019,3,0,1,0,0,0
-0.5562031072919247,-0.3362680121572403,0.31343204073442654,376158.0,2021,9,0,0,1,0,0
1.8849201594888387,-0.8282910715874451,1.3283745459678726,471500.0,2021,8,0,1,0,0,0
-0.12028823822393125,2.269945931790294,-1.3781388013213167,84138.0,2020,11,0,1,0,0,0
-0.730569054919122,0.34530458308499967,-1.3781388013213167,412549.0,2021,11,0,0,1,0,0
1.1002733951664505,-0.7092103751279496,0.31343204073442654,203532.0,2019,5,1,0,0,0,0
-0.9049350025463195,0.7558169593672192,-0.36319629608787074,250737.0,2021,3,0,0,1,0,0
-0.9921179763599182,-0.7715467452153136,1.6666887143790212,628336.0,2021,1,0,0,0,1,0
-0.469020133478326,0.36729812177758697,-1.0398246329101681,257943.0,2020,12,0,0,0,0,1
0.05407770940326614,-0.40316246195133737,0.31343204073442654,212208.0,2021,6,1,0,0,0,0
-0.033105264410332555,-0.20111359431775058,-1.3781388013213167,369156.0,2020,2,0,0,0,1,0
1.3618223166072465,-0.6838579476035987,2.00500288279017,639818.0,2021,8,0,0,0,1,0
-0.033105264410332555,-0.03583224509060658,-1.3781388013213167,336203.0,2021,11,0,0,0,1,0
-0.12028823822393125,-0.7515975432208734,0.31343204073442654,349873.0,2020,1,0,1,0,0,0
1.0130904213528518,0.49541816431447605,-0.7015104644990194,274634.0,2021,9,0,0,0,0,1
-1.2536668978007142,-0.39112249256541143,0.6517462091455752,345217.0,2021,1,0,1,0,0,0
-0.2946541858511286,-0.6096631136768402,0.9900603775567238,480616.0,2019,2,0,0,0,1,0
-1.5152158192415104,-0.6053340578110302,-1.3781388013213167,692680.0,2021,6,0,0,0,1,0
0.925907447539253,2.677448688802574,-1.3781388013213167,130762.0,2021,8,0,1,0,0,0
1.2746393427936478,3.3531739384203014,-1.0398246329101681,108901.0,2021,5,1,0,0,0,0
1.6233712380480425,-0.5134239254853433,1.3283745459678726,379998.0,2020,8,0,0,0,0,1
-1.1664839239871156,0.8739388293117046,-0.36319629608787074,363150.0,2021,1,0,0,0,0,1
-0.9921179763599182,-0.6469692817778312,1.6666887143790212,440107.0,2019,8,0,0,1,0,0
-0.5562031072919247,-0.6555553865283297,-1.0398246329101681,316669.0,2021,3,0,1,0,0,0
-1.1664839239871156,-0.782005277686203,0.6517462091455752,367575.0,2021,3,0,0,1,0,0
-0.033105264410332555,-0.5682181514632013,1.3283745459678726,392611.0,2020,3,0,0,0,1,0
1.9721031333024375,-0.6934952689430955,0.31343204073442654,750341.0,2021,11,0,0,0,1,0
-1.4280328454279116,-0.628877363662996,1.6666887143790212,316804.0,2020,3,1,0,0,0,0
0.05407770940326614,0.5693594916976086,-0.36319629608787074,194818.0,2019,8,0,0,0,1,0
1.6233712380480425,-0.7558694010770325,-0.7015104644990194,525722.0,2019,12,0,0,0,1,0
-0.12028823822393125,0.4960711744391115,-0.7015104644990194,157738.0,2020,12,1,0,0,0,0
-0.469020133478326,0.064595819978561,-0.024882127676722095,238805.0,2019,4,0,0,1,0,0
1.6233712380480425,-0.6301590108904848,-0.7015104644990194,269683.0,2019,7,1,0,0,0,0
-0.730569054919122,-0.7051861094705755,-1.0398246329101681,988040.0,2019,5,0,0,0,0,1
-0.5562031072919247,-0.028899894382100697,-0.024882127676722095,232808.0,2019,1,0,0,1,0,0
-1.4280328454279116,-0.5970106742975089,0.9900603775567238,522510.0,2019,12,0,0,0,1,0
1.3618223166072465,-0.7701744343057019,2.00500288279017,544172.0,2020,12,0,0,0,1,0
1.4490052904208452,-0.5242866530933541,0.31343204073442654,242653.0,2020,11,1,0,0,0,0
0.22844365703046352,1.0336071045109585,-0.024882127676722095,125985.0,2019,6,0,1,0,0,0
-1.5152158192415104,-0.8386871224675584,-1.0398246329101681,317657.0,2019,6,0,0,1,0,0
-0.9049350025463195,-0.4716591263841885,0.31343204073442654,351086.0,2020,5,0,0,1,0,0
-0.3818371596647273,-0.3408225689253962,0.31343204073442654,364349.0,2019,2,0,0,0,0,1
-1.079300950173517,-0.6467324984645029,1.6666887143790212,461193.0,2021,7,1,0,0,0,0
-0.2946541858511286,-0.32285659608121897,-0.7015104644990194,463105.0,2021,4,0,0,0,1,0
-1.2536668978007142,-0.3536239492473133,1.3283745459678726,324608.0,2019,9,0,1,0,0,0
1.2746393427936478,0.10688194233827104,-1.3781388013213167,152814.0,2019,12,0,0,0,1,0
-1.340849871614313,0.29466038638845127,-1.0398246329101681,255842.0,2019,6,0,0,0,1,0
-0.3818371596647273,-0.33251416114873705,0.31343204073442654,282987.0,2021,2,0,0,1,0,0
0.925907447539253,-0.5226041357219979,-0.36319629608787074,470832.0,2021,12,0,0,0,1,0
-0.9921179763599182,-0.569993448185267,1.6666887143790212,474374.0,2019,1,0,0,0,1,0
1.1874563689800492,0.14127638465870065,-1.3781388013213167,120672.0,2020,2,0,0,1,0,0
-0.20747121203752994,-0.6990983013008143,0.31343204073442654,696434.0,2021,1,0,0,0,1,0
1.4490052904208452,-0.17726051986161434,0.9900603775567238,474066.0,2020,9,0,0,0,1,0
0.05407770940326614,0.1794559761824409,-1.0398246329101681,237087.0,2020,5,0,0,1,0,0
1.536188264234444,-0.5893411196967746,1.6666887143790212,521993.0,2021,5,1,0,0,0,0
-0.5562031072919247,0.1810603096392695,-1.0398246329101681,341918.0,2021,1,0,0,0,1,0
-0.033105264410332555,2.317754702675804,-1.3781388013213167,93754.0,2019,1,1,0,0,0,0
1.536188264234444,-0.49130452584964013,-0.36319629608787074,769956.0,2021,5,0,0,0,1,0
-0.12028823822393125,-0.6027150784391903,0.31343204073442654,434516.0,2021,9,0,0,1,0,0
1.0130904213528518,-0.5757544994124049,1.3283745459678726,597359.0,2021,1,0,0,0,0,1
-0.2946541858511286,-0.4001969907873818,0.31343204073442654,443204.0,2020,3,0,0,1,0,0
1.3618223166072465,-0.6480932035107111,1.3283745459678726,503111.0,2021,9,0,0,0,0,1
-0.2946541858511286,2.4525755101292352,-1.3781388013213167,203646.0,2021,3,0,0,1,0,0
-1.4280328454279116,-0.5881394956848248,-1.3781388013213167,458575.0,2020,5,0,0,1,0,0
1.6233712380480425,-0.4149514363528697,0.9900603775567238,231394.0,2019,7,0,0,1,0,0
-0.12028823822393125,2.253230483090333,-1.3781388013213167,88876.0,2019,4,0,0,0,1,0
0.925907447539253,-0.511023277600027,0.6517462091455752,285685.0,2020,12,0,1,0,0,0
